,date,title,language,country,url
3232,20200220T061500Z,If You Had Bought Talisman Mining ( ASX : TLM ) Shares Three Years Ago Youd Have A Total Return Of - 18 % ,English,United States,https://news.yahoo.com/had-bought-talisman-mining-asx-052940490.html
3233,20200219T050000Z,Some Silver Mines ( ASX : SVL ) Shareholders Have Copped A Big 69 % Share Price Drop,English,United States,https://news.yahoo.com/silver-mines-asx-svl-shareholders-040137227.html
3234,20200219T040000Z,Did You Miss Strandline Resources ( ASX : STA ) 30 % Share Price Gain ? ,English,United States,https://news.yahoo.com/did-miss-strandline-resourcess-asx-024036563.html
3235,20200217T190000Z,Imagine Owning Raise Production ( CVE : RPC ) And Trying To Stomach The 90 % Share Price Drop,English,United States,https://news.yahoo.com/imagine-owning-raise-production-cve-180620596.html
3236,20200221T024500Z,The Sipa Resources ( ASX : SRI ) Share Price Is Down 93 % So Some Shareholders Are Rather Upset,English,United States,https://news.yahoo.com/sipa-resources-asx-sri-share-020643606.html
3237,20200322T074500Z,The Botnia Exploration Holding ( STO : BOTX ) Share Price Is Down 74 % So Some Shareholders Are Rather Upset,English,United States,https://news.yahoo.com/botnia-exploration-holding-sto-botx-060735575.html
3238,20200331T034500Z,Investors Who Bought Walkabout Resources ( ASX : WKT ) Shares Five Years Ago Are Now Up 74 % ,English,United States,https://news.yahoo.com/investors-bought-walkabout-resources-asx-031556420.html
3239,20200323T173000Z,Why are people panic - buying and hoarding bulk items ? ,English,United States,https://www.fox10phoenix.com/news/why-are-people-panic-buying-and-hoarding-bulk-items
3240,20200320T021500Z,Announcing : VRX Silica ( ASX : VRX ) Stock Soared An Exciting 319 % In The Last Three Years,English,United States,https://news.yahoo.com/announcing-vrx-silica-asx-vrx-013555493.html
3241,20200315T001500Z,Investors Who Bought Alpha HPA ( ASX : A4N ) Shares Five Years Ago Are Now Up 833 % ,English,United States,https://news.yahoo.com/investors-bought-alpha-hpa-asx-225704737.html
3242,20200311T110000Z,The 4SC ( ETR : VSC ) Share Price Is Down 55 % So Some Shareholders Are Wishing They Sold,English,United States,https://news.yahoo.com/4sc-etr-vsc-share-price-102559904.html
3243,20200313T000000Z,Did Business Growth Power Gold Road Resources ( ASX : GOR ) Share Price Gain of 201 %? ,English,United States,https://news.yahoo.com/did-business-growth-power-gold-232836124.html
3244,20200309T061500Z,The Hansa Biopharma ( STO : HNSA ) Share Price Has Gained 75 % And Shareholders Are Hoping For More,English,United States,https://news.yahoo.com/hansa-biopharma-sto-hnsa-share-051730974.html
3245,20200309T053000Z,"Introducing KGL Resources ( ASX : KGL ), A Stock That Climbed 48 % In The Last Five Years",English,United States,https://news.yahoo.com/introducing-kgl-resources-asx-kgl-035624128.html
3246,20200309T050000Z,The best electric toothbrushes to buy in 2019,English,United Kingdom,https://www.dailymail.co.uk/femail/article-7534615/The-best-electric-toothbrushes-buy-2019.html
3247,20200227T003000Z,"Introducing Aurora Minerals ( ASX : ARM ), The Stock That Tanked 88 % ",English,United States,https://news.yahoo.com/introducing-aurora-minerals-asx-arm-234727822.html
3248,20200225T120000Z,Those Who Purchased Promore Pharma ( STO : PROMO ) Shares A Year Ago Have A 58 % Loss To Show For It,English,United States,https://news.yahoo.com/those-purchased-promore-pharma-sto-112741742.html
3249,20200301T113000Z,Did Changing Sentiment Drive Anglo African Oil & Gas ( LON : AAOG ) Share Price Down A Disastrous 98 %? ,English,United States,https://news.yahoo.com/did-changing-sentiment-drive-anglo-095527317.html
3250,20200301T134500Z,Did Changing Sentiment Drive Anglo African Oil & Gas ( LON : AAOG ) Share Price Down A Disastrous 98 %? ,English,United States,https://finance.yahoo.com/news/did-changing-sentiment-drive-anglo-095527317.html
3251,20200320T023000Z,Amazon Day : Best Mini Toaster Oven 2020 to Make That Mouth - Watering Breakfast Meal,English,United States,https://www.techtimes.com/articles/248175/20200319/amazon-day-best-mini-toaster-oven-2020-to-make-that-mouth-watering-breakfast-meal.htm
3252,20200206T024500Z,Shareholders Are Thrilled That The Po Valley Energy ( ASX : PVE ) Share Price Increased 140 % ,English,United States,https://news.yahoo.com/shareholders-thrilled-po-valley-energy-020056479.html
3253,20200205T023000Z,Did You Miss Dimerix ( ASX : DXB ) 63 % Share Price Gain ? ,English,United States,https://news.yahoo.com/did-miss-dimerixs-asx-dxb-014011602.html
3254,20200208T094500Z,The Epigenomics ( ETR : ECX ) Share Price Is Down 77 % So Some Shareholders Are Rather Upset,English,United States,https://news.yahoo.com/epigenomics-etr-ecx-share-price-081249481.html
3255,20200218T063000Z,"If You Had Bought Diamyd Medical ( STO : DMYD B ) Stock Five Years Ago , You Could Pocket A 225 % Gain Today",English,United States,https://news.yahoo.com/had-bought-diamyd-medical-sto-052757603.html
3256,20200325T170000Z,Could the Coronavirus Crisis Cause Snap to Run Out of Cash ? ,English,United States,https://www.fool.com/investing/2020/03/25/could-the-coronavirus-crisis-cause-snap-to-run-out.aspx?source=iedfolrf0000001
3257,20200331T011500Z,"If You Had Bought Magnetite Mines ( ASX : MGT ) Stock Three Years Ago , Youd Be Sitting On A 98 % Loss , Today",English,United States,https://news.yahoo.com/had-bought-magnetite-mines-asx-001713413.html
3258,20200401T210000Z,"Easy Come , Easy Go : How Australian Pacific Coal ( ASX : AQC ) Shareholders Got Unlucky And Saw 88 % Of Their Cash Evaporate",English,United States,https://news.yahoo.com/easy-come-easy-australian-pacific-202529840.html
3259,20200316T000000Z,Did You Manage To Avoid Artemis Resources ( ASX : ARV ) Devastating 81 % Share Price Drop ? ,English,United States,https://news.yahoo.com/did-manage-avoid-artemis-resourcess-231447484.html
3260,20200307T003000Z,What Youll Find in Young Fish Market Laulau Collab with Lanai Tabura,English,United States,http://www.honolulumagazine.com/Honolulu-Magazine/Biting-Commentary/March-2020/Youngs-Fish-Markets-Laulau-Collaboration-with-Lanai-Tabura-Launches-Today/
3261,20200311T020000Z,Imagine Owning Latitude Consolidated ( ASX : LCD ) And Trying To Stomach The 77 % Share Price Drop,English,United States,https://news.yahoo.com/imagine-owning-latitude-consolidated-asx-011636180.html
3262,20200204T210000Z,ServiceNow BrandVoice : Chatbots And Beyond : Six AI Trends Reshaping The Workplace,English,United States,https://www.forbes.com/sites/servicenow/2020/02/04/chatbots-and-beyond-six-ai-trends-reshaping-the-workplace/
3263,20200302T104500Z,Volatility 101 : Should Vicore Pharma Holding ( STO : VICO ) Shares Have Dropped 42 %? ,English,United States,https://news.yahoo.com/volatility-101-vicore-pharma-holding-101438475.html
3264,20200330T230000Z,COVID - 19 update : Restaurant staff yearn for work ; Kansas disaster request approved,English,United States,https://insurancenewsnet.com/oarticle/covid-19-update-restaurant-staff-yearn-for-work-kansas-disaster-request-approved
3265,20200227T033000Z,2020 MINI Cooper Countryman S E All4 Plug - In Hybrid : Pros And Cons,English,United States,https://insideevs.com/reviews/400847/mini-countryman-phev-pros-cons/
3266,20200220T154500Z,How will the wave of social protests impact credit investors ? ,English,United Kingdom,https://citywire.co.uk/wealth-manager/news/how-will-the-wave-of-social-protests-impact-credit-investors/a1325439
3267,20200316T231500Z,Can Its Fintech Efforts Help Jumia Regain Some Valuation ? ,English,United States,https://www.fool.com/investing/2020/03/16/can-fintech-earn-jumia-massive-valuation.aspx
3268,20200316T194500Z,Can Its Fintech Efforts Help Jumia Regain Some Valuation ? ,English,United States,https://www.fool.com/investing/2020/03/16/can-fintech-earn-jumia-massive-valuation.aspx?source=iedfolrf0000001
3269,20200226T233000Z,2020 MINI Cooper Countryman S E All4 Plug - In Hybrid : Pros And Cons,English,United States,https://news.yahoo.com/2020-mini-cooper-countryman-e-230603186.html
3270,20200325T213000Z,"Best battery packs in 2020 : Elecjet PowerPie , Ubio Labs , and more",English,United States,https://www.businessinsider.com/best-battery-packs
3271,20200224T203000Z,"The Zacks Analyst Blog Highlights : Johnson & Johnson , Bayer Aktiengesellschaft , Pfizer , Mylan N . V . and Teva Pharmaceutical Industries",English,United States,https://www.nasdaq.com/articles/the-zacks-analyst-blog-highlights:-johnson-johnson-bayer-aktiengesellschaft-pfizer-mylan-n
3272,20200207T003000Z,Here What Happens to the Solar System When the Sun Dies,English,United States,https://www.discovermagazine.com/the-sciences/heres-what-happens-to-the-solar-system-when-the-sun-dies
3273,20200206T231500Z,Here What Happens to the Solar System When the Sun Dies,English,United States,https://www.discovermagazine.com:443/the-sciences/heres-what-happens-to-the-solar-system-when-the-sun-dies
3274,20200204T143000Z,Demand for face masks surge – KuenselOnline,English,Bhutan,https://kuenselonline.com/demand-for-face-masks-surge/
3275,20200220T224500Z,"St . George Chamber of Commerce advocating for water , employment bills impacting local community",English,United States,https://www.stgeorgeutah.com/news/archive/2020/02/20/dld-st-george-chamber-of-commerce-advocating-for-water-employment-bills-impacting-local-community/
3276,20200207T020000Z,The Sun death could mean new life in the outer solar system,English,United States,http://www.astronomy.com/news/2020/02/the-suns-death-could-mean-new-life-in-the-outer-solar-system
3277,20200331T171500Z,An Economy on Life Support,English,United States,https://talkingpointsmemo.com/edblog/an-economy-on-life-support
3278,20200302T234500Z,Covid - 19 Risks - Doing The Math,English,United States,https://www.zerohedge.com/health/covid-19-risks-doing-math
3279,20200311T190000Z,Review of Barbaresco 2017 and Barbaresco Riserva 2015,English,Philippines,https://www.bworldonline.com/review-of-barbaresco-2017-and-barbaresco-riserva-2015/
3280,20200320T130000Z,There plenty of toilet paper but good luck finding it,English,United States,https://www.sandiegouniontribune.com/business/growth-development/story/2020-03-20/theres-plenty-of-toilet-paper-but-good-luck-finding-it
3281,20200327T050000Z,Lives v livelihoods : a terrible trade - off,English,Australia,https://www.afr.com/policy/economy/lives-v-livelihoods-a-tricky-trade-off-20200326-p54e8y
3282,20200303T021500Z,Straightforward Calculations On COVID - 19 Risks,English,United States,https://seekingalpha.com/article/4328990-straightforward-calculations-on-covidminus-19-risks
3283,20200305T041500Z,"Income taxes may be used for children health , disabled under new Utah plan",English,United States,https://www.ksl.com/article/46725754/utah-lawmakers-eye-constitutional-amendment-to-expand-funding-options
3284,20200305T043000Z,"Income taxes may be used for children health , disabled under new Utah plan",English,United States,https://www.ksl.com/article/46725754/income-taxes-may-be-used-for-childrens-health-disabled-under-new-utah-plan
3285,20200221T160000Z,Pentagon  wish list out,English,United States,https://www.politico.com/newsletters/morning-defense/2020/02/21/pentagon-wish-lists-out-785557
3286,20200223T171500Z,"Food , fun and merrymaking at the DI club winter carnival , with The Telegraph",English,India,https://www.telegraphindia.com/culture/food-fun-and-merrymaking-at-the-di-club-winter-carnival-with-the-telegraph/cid/1747921
3287,20200317T171500Z,Steve Blank : What Plan B ? The Lifeboat Strategy for Your Startup,English,United States,https://www.inc.com/steve-blank/coronavirus-covid19-pandemic-startup-leader-response-plan-strategy-crisis.html
3288,20200319T193000Z,How Your Startup Can Survive a Worldwide Pandemic,English,United States,https://marker.medium.com/the-virus-survival-strategy-for-your-startup-a745f3555e79
3289,20200212T221500Z,Fresh bread is a hit with customers at new Hexham bakery,English,United Kingdom,https://www.hexham-courant.co.uk/news/18227860.fresh-bread-hit-customers-new-hexham-bakery/
3290,20200308T014500Z,Coronavirus Straightforward Calculations on COVID - 19 Risks :: The Market Oracle :: ,English,United Kingdom,http://www.marketoracle.co.uk/Article66720.html
3291,20200316T160000Z,Where To Find Food In An Empty Grocery Store ( Opinion ) ,English,United States,https://kgab.com/where-to-find-food-in-an-empty-grocery-store-opinion/
3292,20200222T020000Z,"All the Fights Between Debate Candidates on Social Security , Taxes and Campaign Fundraising",English,United States,https://finance.yahoo.com/news/fights-between-debate-candidates-social-020000678.html
3293,20200325T221500Z,Mario Draghi Urges  War - like  Flood Of Debt As ECB Considers Launching Helicopter Money,English,United States,https://www.zerohedge.com/markets/mario-draghi-urges-war-flood-debt-ecb-considers-launching-helicopter-money
3294,20200221T080000Z,East Penn hosts Grassley town hall for employees and guests,English,United States,http://www.communitynewspapergroup.com/oelwein_daily_register/east-penn-hosts-grassley-town-hall-for-employees-and-guests/article_af17d62b-d30b-5a4b-9e23-09dd1666b441.html
3295,20200328T051500Z,"Clive Crook : Pandemic crisis yields uneasy tradeoffs in economics , lives",English,United States,https://www.wacotrib.com/opinion/columns/clive-crook-pandemic-crisis-yields-uneasy-tradeoffs-in-economics-lives/article_0f7d4974-d8c3-501f-83a3-89957aa0f99c.html
3296,20200307T054500Z,Types of offers you can find in online stores - Olive Press News Spain,English,Spain,https://www.theolivepress.es/spain-news/2020/03/05/types-of-offers-you-can-find-in-online-stores/
3297,20200220T200000Z,Our Solar - System Milky Way Orbit -- A Danger - Fraught 226 - Million - Year Three - Dimensional Ballet  ,English,United States,https://dailygalaxy.com/2020/02/our-solar-systems-milky-way-orbit-a-danger-fraught-226-million-year-three-dimensional-ballet/
3298,20200326T193000Z,From hobby to calling : Poulsbo man uses 3 - D printer to make protective gear,English,United States,https://www.kitsapsun.com/story/news/2020/03/26/hobby-calling-poulsbo-man-uses-3-d-printer-make-protective-gear/5084347002/
3299,20200324T154500Z,Just Saying ...: Simple Things that Took Me a Lifetime to Learn,English,United States,https://freepressonline.com/Content/Columnists-Top/Free-Press-Columnists/Article/Just-Saying-Simple-Things-that-Took-Me-a-Lifetime-to-Learn/125/723/68814
3300,20200324T154500Z,Just Saying ...: Simple Things that Took Me a Lifetime to Learn,English,United States,https://freepressonline.com/Content/Top-Scrolling-Area/Top-Scrolling-Area/Article/Just-Saying-Simple-Things-that-Took-Me-a-Lifetime-to-Learn/126/724/68814
